RV	6.18.14	55^37
RV	6.19.2	216
RV	6.20.2	167f
RV	6.20.10	168
RV	6.22.8;9	256f;256^291
RV	6.22.9	214;214^200
RV	6.23.5	220
RV	6.26.3-6	183f
RV	6.27.4-5	163f
RV	6.29.5	99;217
RV	6.30.2	135;140;216;267;274
RV	6.31.1	218
RV	6.31.3	190
RV	6.35.1	246
RV	6.39.3;4	142f
RV	6.44.23	272
RV	6.45.24	241
RV	6.46.5	215^201;221
RV	6.46.10	243
RV	6.47.2	168
RV	6.48.12	220
RV	6.48.17	89
RV	6.48.19	263
RV	6.49.5	273
RV	6.51.7	95
RV	6.59.1	253
RV	6.59.7	79
RV	6.61.12	140
RV	6.61.14	48
RV	6.63.9;10	230f
RV	6.64.5	135
RV	7.1.1	129
RV	7.3.2	119;158
RV	7.3.5	129;273
RV	7.4.4	217;218
RV	7.5.2	217;217^207
RV	7.5.7	136
RV	7.9.4	227
RV	7.18.5-20	168f
RV	7.18.21	100;100^217
RV	7.19.7	48;48^12
RV	7.20.2	137;264^311
RV	7.20.6	115^21;238
RV	7.20.9	240f
RV	7.22.9	129
RV	7.25.4	101
RV	7.26.4	260
RV	7.27.3	117f
RV	7.28.1	128
RV	7.31.9	130
RV	7.31.11	129
RV	7.32.10	239
RV	7.32.12	242f
RV	7.32.21	115
RV	7.33.1	252
RV	7.39.3	127
RV	7.40.4	137
RV	7.40.6	87f
RV	7.42.6	119
RV	7.45.2	135
RV	7.46.4	48f
RV	7.48.4	231^231
RV	7.52.2	95
RV	7.56.3	159
RV	7.56.16	125f;125^39
RV	7.56.21	47
RV	7.57.1	157^102
RV	7.59.12	46
RV	7.60.8	51f
RV	7.79.8	138
RV	7.69.4	138;197
RV	7.73.2	224
RV	7.74.5	259
RV	7.75.7	134
RV	7.76.1;2	154
RV	7.78.5	227f;267
RV	7.79.4	142
RV	7.85.3	217
RV	7.86.2	246
RV	7.86.4	264
RV	7.87.1	127;127^42
RV	7.87.3	274
RV	7.88.2	145^75;270^9
RV	7.88.6	95
RV	7.89.1	47;47^10
RV	7.98.5	159
RV	7.100.1	238
RV	7.100.6	78f
RV	7.103.4	157^102
RV	7.104.7	251
RV	7.104.20	261
RV	8.1.1	83
RV	8.1.5	46
RV	8.1.8	237f
RV	8.1.32	260^298
RV	8.2.19	87
RV	8.2.39	137;158
RV	8.3.14	246
RV	8.3.21;22;24	233f
RV	8.5.37-39	229f
RV	8.6.4	130
RV	8.7.3	126;138
RV	8.7.25	125
RV	8.7.28	113;113^18;126
RV	8.17.1	263
RV	8.19.36;37	234f
RV	8.20.4	210
RV	8.21.16	47f;88f
RV	8.23.18	219
RV	8.24.1	255
RV	8.25.9	115
RV	8.32.15	100;115
RV	8.32.25	192f;213;274
RV	8.45.3	209^195
RV	8.45.28	252
RV	8.48.3	155
RV	8.62.8	168
RV	8.63.12	220
RV	8.65.9	263
RV	8.66.7	156
RV	8.66.15	84f
RV	8.67.8	78
RV	8.67.9	102
RV	8.68.14-19	232f
RV	8.69.7	255
RV	8.70.5	100;100^214
RV	8.70.7	101^220
RV	8.71.4	99;239
RV	8.71.8	90
RV	8.72.14	273
RV	8.74.15	253^281
RV	8.75.12	79f
RV	8.79.2;6	274
RV	8.79.4	137
RV	8.79.6	136
RV	8.84.5	246
RV	8.84.8	129
RV	8.88.5	115
RV	8.89.5	166
RV	8.89.7	193
RV	8.91.1	249
RV	8.92.29	224
RV	8.93.5	250
RV	8.93.7	214
RV	8.93.13	193
RV	8.93.20	246
RV	8.97.7	80
RV	8.99.1	156
RV	8.99.6	129
RV	8.101.15	252
RV	9.2.3	148f
RV	9.14.7	132f
RV	9.17.5	123
RV	9.22.5	133
RV	9.22.7	123
RV	9.24.1	132
RV	9.40.2	222
RV	9.52.1	123
RV	9.59.4	263
RV	9.60.2	158^102
RV	9.61.27	239
RV	9.64.10	222
RV	9.67.21	271
RV	9.68.3	123
RV	9.69.5	223;223^217
RV	9.70.2	223f
RV	9.71.9	122;273
RV	9.73.1	224f
RV	9.86.20	124
RV	9.86.21	123;143^70
RV	9.86.32	223
RV	9.92.1	223
RV	9.95.1	123
RV	9.97.24	122
RV	9.98.9	136;195^167
RV	9.99.4	132
RV	9.102.8	122
RV	9.103.4	133
RV	9.105.1	128
RV	9.106.3	124
RV	9.107.10	133
RV	9.107.15	117
RV	9.108.3	123
RV	9.109.8	123
RV	9.109.9	124^36
RV	9.109.13	222
RV	10.3.6	122
RV	10.7.3	127;127^43
RV	10.8.5	215;215^203
RV	10.8.6	215^204
RV	10.10.2	140;274
RV	10.10.5	214
RV	10.10.12	46f;46^8
RV	10.12.1	120
RV	10.12.3	137
RV	10.16.1	81
RV	10.18.11	81
RV	10.21.5	215
RV	10.22.7;8	192;192^159
RV	10.22.12	56
RV	10.23.2	215
RV	10.27.1;2;9	247
RV	10.27.2	249
RV	10.27.10	250
RV	10.27.24	79
RV	10.28.1	47^8
RV	10.28.5	246
RV	10.28.9	250
RV	10.29.5	139
RV	10.30.6	130
RV	10.34.5	250
RV	10.34.13	81
RV	10.34.14	82
RV	10.37.12	51f
RV	10.43.5	241
